step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
23,PAYMENT,3280.87,32235.63,23404.52,2410.92,5381.05,0
23,CASH_OUT,1600.66,3264.77,1816.95,4490.54,5542.36,0
23,CASH_OUT,1838.91,1575.03,963.67,63221.67,63793.84,0
23,TRANSFER,1577.54,994.41,929.9,19293.53,20413.65,0
23,CASH_OUT,590.35,12447.08,10671.22,18822.71,19170.2,0
23,PAYMENT,3671.43,10384.79,9352.09,33160.93,33696.48,0
23,TRANSFER,3033.06,7648.16,6479.74,19019.41,21979.29,0
23,PAYMENT,819.52,9423.61,7711.57,1266.51,1749.22,0
23,DEBIT,4284.73,4668.15,2062.49,8304.05,11222.0,0
23,CASH_OUT,8755.73,7152.48,6361.82,23526.57,30611.31,0
23,CASH_OUT,482.27,605.7,428.33,3057.9,3445.77,0
23,PAYMENT,6634.47,7532.77,7278.39,28395.19,31946.62,0
23,TRANSFER,2905.99,5885.33,5559.77,18081.62,20041.15,0
23,CASH_OUT,1457.86,6286.53,2727.0,10174.12,10631.91,0
23,PAYMENT,939.81,17949.58,11568.92,15376.33,15896.67,0
23,PAYMENT,7658.85,16537.59,13775.77,4306.86,6017.33,0
23,CASH_OUT,2876.26,10192.54,8371.27,12173.97,13816.5,0
23,TRANSFER,2099.72,6478.17,2542.67,31990.57,33034.76,0
23,PAYMENT,12964.83,8046.13,6593.44,66703.17,74353.67,0
23,PAYMENT,896.39,2022.79,1818.16,1376.0,2169.97,0
23,PAYMENT,2789.23,21235.38,19752.81,4071.43,5659.82,0
23,PAYMENT,3356.74,51781.61,49798.75,10430.49,13127.21,0
23,PAYMENT,1299.79,3973.03,1751.61,5410.05,6664.1,0
23,CASH_OUT,2188.27,3140.08,2267.24,11233.96,12991.8,0
23,TRANSFER,11335.23,4183.03,3003.46,8676.34,13030.86,1
23,PAYMENT,1373.87,10396.4,9320.21,23502.57,24448.06,0
23,TRANSFER,659.3,17561.7,10182.81,10158.46,10445.01,0
23,CASH_OUT,1251.2,70997.79,25761.6,1983.35,2124.61,0
23,PAYMENT,9611.55,11484.0,8911.7,20688.17,25396.69,0
23,CASH_OUT,1959.56,10332.74,8081.2,28795.81,30046.16,0
23,PAYMENT,2561.87,1957.08,1252.51,10482.41,12087.11,0
23,CASH_IN,4657.01,29041.89,28506.04,23225.39,27092.86,0
23,PAYMENT,8720.58,16527.0,13672.2,19223.5,27445.66,0
23,CASH_OUT,1206.28,2396.44,1584.69,38916.17,39448.4,1
23,CASH_OUT,1186.62,2693.23,2260.21,8825.66,9655.71,0
23,PAYMENT,3866.77,12077.91,9174.92,6105.63,9385.23,0
23,PAYMENT,2215.57,42010.72,26235.69,21792.93,23099.92,0
23,PAYMENT,746.7,4250.67,2984.85,2144.24,2586.47,0
23,CASH_OUT,1943.65,7185.23,5996.94,14209.82,15752.9,0
23,TRANSFER,1939.9,46481.36,42328.71,14024.34,15548.22,0
23,CASH_OUT,830.77,1650.92,1514.78,7549.02,7679.9,0
23,CASH_OUT,4725.8,6389.7,5133.37,3226.25,7853.0,0
23,CASH_OUT,661.4,4328.55,3041.72,26055.9,26448.48,0
23,CASH_IN,3113.48,43727.98,33012.75,4604.64,7385.24,0
23,CASH_OUT,3697.21,6279.43,4495.55,7635.55,10866.26,0
23,CASH_OUT,656.36,14992.65,7799.13,11589.08,12210.89,0
23,PAYMENT,3537.27,108439.21,79248.06,51044.66,53192.33,0
23,CASH_OUT,5310.21,1814.79,1601.55,67781.29,70201.55,0
23,TRANSFER,7360.08,4155.14,2959.7,6893.95,8298.2,0
23,CASH_IN,553.19,10424.44,8091.37,22887.23,23042.06,0
23,CASH_OUT,9208.02,29190.47,16264.41,12662.43,20234.51,0
23,PAYMENT,2528.23,26613.22,13557.0,12233.24,13909.02,0
23,CASH_OUT,1943.93,3198.14,2621.83,4770.69,6255.37,0
23,TRANSFER,14626.12,2613.85,2075.52,198999.72,202760.27,1
23,PAYMENT,15207.88,4049.61,2687.26,21462.38,23284.49,0
23,DEBIT,8110.1,65375.36,55017.56,13767.06,18677.51,0
23,PAYMENT,11756.12,3248.85,2823.8,14365.63,21201.92,0
23,PAYMENT,5009.86,3336.59,3089.56,30102.48,33488.44,0
23,CASH_OUT,10365.25,12760.49,9604.01,50928.63,59397.3,0
23,CASH_OUT,531.72,8048.07,5521.94,5768.01,6097.17,0
23,CASH_OUT,1665.42,18406.35,9568.26,11007.88,11396.25,0
23,PAYMENT,15123.11,1854.89,1491.42,17480.58,27038.65,0
23,CASH_IN,2226.6,7060.57,5903.11,10425.4,12010.07,0
23,PAYMENT,5197.44,13192.36,12079.12,17579.22,18958.95,0
23,CASH_OUT,445.78,3516.88,3251.96,17840.14,17928.01,0
23,CASH_OUT,517.43,22996.73,19139.75,8503.11,8697.17,0
23,CASH_OUT,3953.16,426.0,337.58,53022.54,56900.82,0
23,CASH_OUT,12428.97,7195.57,6871.29,12951.7,18233.88,1
23,CASH_IN,2012.51,1193.92,769.85,10080.85,11960.16,0
23,CASH_OUT,5196.0,15724.38,15041.08,28896.33,32357.05,0
23,CASH_IN,1348.92,3392.94,2789.67,8290.5,9165.28,0
23,TRANSFER,6988.83,8872.71,7549.01,16647.0,20440.96,0
23,CASH_OUT,1458.7,5663.31,4355.21,6127.68,7338.14,1
23,PAYMENT,4302.41,9487.35,8871.04,36043.6,37100.88,0
23,PAYMENT,3358.55,975.64,863.05,5924.62,7250.96,0
23,PAYMENT,3058.45,8324.59,6484.54,12609.6,15408.9,0
23,CASH_IN,2765.52,61770.01,48038.85,29165.25,29766.13,0
23,TRANSFER,1907.6,10636.02,8432.87,4166.48,5058.57,0
23,DEBIT,3057.22,17049.98,9979.22,6864.38,9013.72,0
23,PAYMENT,592.29,22194.48,18030.77,102794.81,102907.91,0
23,TRANSFER,1904.35,15623.5,14362.11,13983.15,15097.62,0
23,PAYMENT,3948.47,21566.35,18785.43,7241.04,9939.92,0
23,PAYMENT,1059.77,6301.06,5641.36,5454.85,5987.33,0
23,TRANSFER,1129.5,22505.97,14091.19,3425.55,4266.68,0
23,TRANSFER,4860.75,2246.34,1969.07,34485.47,37765.06,0
23,CASH_OUT,4826.76,44475.43,34650.7,80451.72,81908.48,0
23,CASH_IN,7873.3,4341.03,3639.93,7269.72,14198.72,0
23,CASH_OUT,18343.53,8824.7,6767.71,8369.92,26120.07,1
23,TRANSFER,2629.6,1656.27,1435.35,12214.12,13756.58,1
23,PAYMENT,2706.81,5307.68,4354.63,8857.03,11448.92,0
23,TRANSFER,889.91,4711.95,1949.42,20272.64,21085.23,0
23,CASH_OUT,4690.57,11622.03,5189.59,18870.61,19866.76,0
23,CASH_IN,9421.5,1774.76,1630.58,43481.12,45963.65,0
23,CASH_IN,2422.87,15351.46,11732.68,38809.32,40993.26,0
23,CASH_OUT,575.13,18137.92,14087.25,7982.54,8195.17,0
23,TRANSFER,2168.44,5678.58,2900.79,10615.47,11251.34,0
23,DEBIT,616.69,3783.22,3687.77,4865.78,5332.91,0
23,PAYMENT,628.83,21437.13,19029.08,35069.49,35179.55,0
23,CASH_OUT,4647.71,65635.44,49999.84,8515.15,11416.41,0
23,CASH_OUT,38246.92,72556.09,43206.53,31095.11,67857.72,1
23,PAYMENT,13782.44,4655.27,3586.17,15357.65,27126.05,0
23,TRANSFER,6456.12,2448.41,2377.0,4451.6,8179.47,0
23,CASH_IN,6172.97,7677.67,7314.45,2589.24,6482.87,0
23,CASH_OUT,22583.39,8186.78,5344.42,9033.07,27146.39,1
23,CASH_OUT,1842.47,21946.29,16310.37,14458.79,15116.23,0
23,CASH_IN,1374.12,5601.13,4519.61,22298.31,23321.11,0
23,TRANSFER,1140.87,2468.59,2015.33,6592.79,6801.38,0
23,CASH_IN,1129.09,12984.56,7056.07,13078.25,14165.22,0
23,TRANSFER,5819.31,7234.13,5731.84,104273.79,110034.72,0
23,CASH_OUT,1883.57,2510.06,1031.11,7703.75,9562.91,0
23,TRANSFER,1331.11,3045.74,1994.17,2312.71,3354.04,0
23,TRANSFER,3316.73,17053.94,10689.52,12597.78,13774.57,0
23,PAYMENT,4114.83,2940.27,1937.73,1157.42,3748.84,0
23,TRANSFER,1057.58,5163.08,5035.7,13378.9,14049.08,0
23,TRANSFER,1520.31,31954.85,21508.64,12683.33,13956.23,0
23,TRANSFER,4554.22,2491.02,2423.57,73126.95,77060.17,0
23,CASH_OUT,5491.51,14419.02,10854.38,20651.4,24491.65,1
23,CASH_OUT,1215.67,17428.06,11609.57,6953.14,7084.06,0
23,PAYMENT,4288.98,43216.08,37794.89,8800.79,9709.15,0
23,TRANSFER,74456.06,9850.41,8346.85,3583.12,77793.09,0
23,TRANSFER,3583.34,20231.64,18999.99,9078.95,10334.19,0
23,PAYMENT,5036.45,3321.02,3106.39,7137.61,9347.07,0
23,CASH_OUT,5026.39,19168.01,18296.4,2382.85,5306.24,0
23,CASH_OUT,1359.51,6045.81,4992.07,9486.89,10052.68,0
23,PAYMENT,710.03,7508.94,5045.38,4273.75,4527.05,0
23,TRANSFER,1124.61,4060.35,3665.23,5696.34,6678.32,0
23,PAYMENT,1124.3,2485.03,1581.05,41203.0,41474.57,0
23,PAYMENT,7381.43,4079.32,3324.9,26413.77,29030.43,0
23,CASH_OUT,7292.02,5908.18,3977.05,16053.77,17906.21,0
23,CASH_OUT,16442.96,3993.1,2812.97,44827.05,48333.06,1
23,PAYMENT,2453.37,15865.06,10093.45,4173.9,6097.8,0
23,CASH_IN,1463.37,12253.46,10558.39,3794.06,4057.36,0
23,TRANSFER,9318.9,7638.34,7240.48,17043.15,19081.51,0
23,TRANSFER,3245.86,31198.61,27356.14,19008.11,20569.01,0
23,PAYMENT,13448.7,3340.08,1734.85,6656.65,9318.38,0
23,CASH_OUT,5243.15,11082.73,6545.89,8497.24,11310.74,0
23,CASH_IN,717.77,1541.93,1200.7,6033.66,6139.34,0
23,CASH_IN,488.37,1404.94,1070.86,1709.63,1829.62,0
23,DEBIT,3352.1,6103.15,3961.81,50910.87,52670.72,0
23,PAYMENT,1483.03,7424.71,5129.8,4926.36,5428.07,0
23,CASH_OUT,14834.04,8352.91,8023.06,7788.89,17786.82,1
23,CASH_IN,2991.67,27318.94,11026.67,7787.82,10475.84,0
23,PAYMENT,1107.44,16934.61,11800.53,27077.79,27899.24,0
23,CASH_IN,5186.58,5645.28,4823.01,49728.76,52430.77,0
23,PAYMENT,2411.38,18098.31,9571.31,12504.68,14242.8,0
23,CASH_OUT,1590.67,13359.0,13193.99,60563.67,61954.6,0
23,PAYMENT,2877.89,12032.61,10785.06,42229.34,44408.12,0
23,CASH_OUT,3225.16,8920.17,7594.54,22677.9,25567.63,0
23,CASH_OUT,7630.94,749.58,322.76,59343.73,66490.61,0
23,TRANSFER,14753.71,18615.94,17525.89,1996.01,16570.46,1
23,PAYMENT,2982.45,5074.29,4517.03,14272.61,17161.14,0
23,PAYMENT,5419.93,531.75,415.43,4459.26,7835.45,0
23,PAYMENT,5199.85,26497.49,25094.24,12379.94,14799.72,0
23,CASH_OUT,2523.2,12309.94,10749.55,13947.15,15988.56,0
23,PAYMENT,5205.87,80430.3,62142.18,18804.1,21009.03,0
23,TRANSFER,6083.42,7971.05,7192.34,27980.43,33209.31,0
23,PAYMENT,3338.31,1575.44,1433.82,4373.43,4770.24,0
23,PAYMENT,2047.36,2888.15,2412.7,38800.36,39910.6,0
23,CASH_OUT,6274.01,1748.63,1413.53,5089.44,9834.89,0
23,CASH_IN,1260.68,1201.17,615.51,16360.92,16504.18,0
23,PAYMENT,2183.63,3936.56,3400.83,74718.23,75415.69,0
23,PAYMENT,2576.74,24082.72,18255.84,8934.24,9405.72,0
23,PAYMENT,7887.06,7018.66,5584.77,19288.34,20140.19,0
23,PAYMENT,2098.3,41845.68,31945.15,5725.92,5947.54,0
23,PAYMENT,2771.18,10957.47,8314.68,2217.52,2977.22,0
23,CASH_IN,990.73,921.97,779.42,5223.28,5369.21,0
23,TRANSFER,186.01,3676.35,2273.85,7359.06,7494.37,0
23,CASH_OUT,847.06,59740.76,27340.06,7544.59,8164.84,0
23,PAYMENT,4225.08,39840.12,29411.11,9025.74,11460.35,0
23,TRANSFER,1202.19,5354.17,3740.74,13721.23,14881.98,0
23,DEBIT,1790.5,663.68,435.4,16535.98,17843.56,0
23,CASH_OUT,2382.86,15240.54,12256.83,32251.41,34612.39,0
23,TRANSFER,37654.9,900.79,574.94,12950.92,29985.41,1
23,DEBIT,8322.21,6663.07,4098.79,9133.66,10005.14,0
23,PAYMENT,9725.7,4292.97,3193.92,5877.32,12139.16,0
23,CASH_IN,1298.23,15829.14,12914.1,4220.53,5240.7,0
23,PAYMENT,975.46,26362.05,24291.24,11500.85,12210.38,0
23,CASH_OUT,506.69,15736.71,11273.5,32216.77,32325.6,0
23,TRANSFER,347.87,24343.2,15020.8,13634.33,13872.37,0
23,CASH_OUT,8847.12,15392.97,12280.48,4500.51,11697.87,0
23,PAYMENT,6193.08,29884.2,22910.53,12679.24,14163.57,0
23,CASH_IN,3416.69,5326.63,5222.44,13221.47,15018.99,0
23,PAYMENT,3379.92,14257.09,13303.65,41786.11,44448.36,0
23,TRANSFER,3327.24,16786.31,13577.07,2877.16,3800.16,0
23,TRANSFER,3981.95,16406.67,11702.94,6825.58,10556.03,0
23,CASH_OUT,3994.09,4193.26,3088.66,15029.89,17343.96,0
23,CASH_OUT,14939.03,16698.86,10617.06,7066.93,9416.6,0
23,CASH_OUT,1354.63,29687.49,19120.53,22265.56,23227.72,0
23,CASH_OUT,844.2,20209.86,16338.78,11887.65,12215.81,0
23,TRANSFER,779.45,24729.05,22467.27,18530.01,19207.1,0
23,CASH_OUT,4623.27,4391.15,3870.87,23813.33,28196.72,0
23,PAYMENT,3737.89,2243.95,2115.03,1346.16,1937.33,0
23,TRANSFER,5438.64,5090.5,4013.65,18007.62,22759.26,0
23,DEBIT,3294.52,3429.75,2796.02,20595.14,22832.65,0
23,CASH_OUT,5774.87,8901.02,8070.83,3459.96,6665.79,1
23,CASH_OUT,3647.44,1438.59,1071.23,17471.62,17941.08,0
23,CASH_OUT,1986.86,2274.49,1199.13,15419.75,15792.46,0
23,PAYMENT,1680.46,27322.27,24513.72,17291.2,17787.43,0
23,CASH_OUT,7620.87,10623.46,7689.04,11073.22,14453.95,0
23,PAYMENT,3287.42,8664.86,7322.98,4627.35,5373.01,0
23,PAYMENT,3777.73,7369.83,7189.74,7373.72,8526.89,0
23,DEBIT,15951.7,4889.18,4020.5,19923.98,25367.04,0
24,CASH_IN,1573.91,4676.84,4120.45,13397.38,14675.12,0
24,CASH_OUT,5177.65,2978.56,2092.95,5162.68,7359.68,0
24,PAYMENT,1721.48,25371.22,21090.3,16560.03,17775.32,0
24,CASH_IN,6992.54,7599.25,5283.87,60579.35,62418.98,0
24,CASH_OUT,8056.19,36013.46,34114.55,8025.81,14948.21,0
24,TRANSFER,2378.58,7108.22,6240.63,40517.32,41396.06,0
24,CASH_OUT,7612.46,62685.28,32313.43,3090.04,6707.52,0
24,TRANSFER,1612.14,11955.97,7679.16,31223.96,32780.79,0
24,DEBIT,5632.91,59916.7,35976.7,17336.42,22909.56,0
24,PAYMENT,1826.62,18080.49,6643.8,4255.09,4710.09,0
24,TRANSFER,1154.28,3188.72,2298.26,9093.15,10033.45,0
24,DEBIT,1065.52,42582.42,30124.4,13954.35,14858.11,0
24,CASH_OUT,2657.96,2100.58,1053.65,5604.0,7987.65,0
24,TRANSFER,2341.48,5425.66,4659.95,6702.98,7733.71,0
24,TRANSFER,632.54,11113.71,8613.15,10433.46,10916.94,0
24,CASH_IN,3639.23,5472.5,3074.12,22474.11,25389.24,0
24,TRANSFER,7662.39,37349.01,35410.15,21258.8,27942.1,0
24,CASH_OUT,2388.72,10003.11,6839.32,29474.99,29866.76,0
24,DEBIT,2043.44,5195.34,2917.03,4302.86,4865.05,0
24,PAYMENT,11302.64,39889.15,33649.55,10881.84,16039.84,0
24,PAYMENT,5500.06,1610.12,1338.81,7446.97,9978.11,0
24,CASH_IN,1764.21,37164.51,27981.58,16009.61,16419.9,0
24,CASH_IN,1493.95,18112.63,17114.82,29077.78,30299.27,0
24,PAYMENT,5317.36,4739.15,3595.15,10880.59,15444.07,0
24,PAYMENT,4664.21,7315.48,6298.78,3495.01,8045.42,0
24,TRANSFER,7599.97,125427.58,111651.64,6278.21,13218.37,0
24,PAYMENT,3803.78,3810.88,2640.47,18163.05,19947.99,0
24,PAYMENT,2328.86,6696.26,5527.95,30237.15,30971.81,0
24,PAYMENT,2225.9,2294.42,1779.24,3924.24,5128.48,0
24,TRANSFER,5286.83,8288.88,7288.0,3124.72,6396.26,0
24,PAYMENT,4032.42,28273.01,26124.94,26056.2,26683.45,0
24,CASH_IN,2810.32,3248.1,2401.86,10528.47,11989.3,0
24,CASH_OUT,600.02,2284.52,1407.3,14657.06,15060.31,0
24,TRANSFER,7589.7,11432.0,7578.83,24339.53,27289.55,0
24,TRANSFER,2123.03,1176.76,1137.16,14720.04,14982.82,0
24,CASH_OUT,4413.88,2584.86,2348.49,74689.14,75592.5,0
24,PAYMENT,1249.28,15579.83,13148.01,3489.8,4266.22,0
24,CASH_OUT,7395.53,1372.5,959.04,10769.46,16424.51,0
24,PAYMENT,10880.35,25712.36,20787.33,33753.79,35923.71,0
24,TRANSFER,9260.81,23765.51,12848.77,9828.9,11174.97,1
24,TRANSFER,8925.23,2373.83,1941.99,11966.88,13258.76,1
24,CASH_OUT,49648.07,24858.18,20869.92,10036.31,32678.85,1
24,CASH_IN,1438.78,36760.93,35590.45,10956.05,12332.26,0
24,CASH_OUT,3015.01,4037.91,3599.84,9690.86,10329.28,0
24,CASH_OUT,6545.83,38886.26,35434.64,18483.08,24330.14,1
24,TRANSFER,15077.76,6822.52,4699.62,6447.87,20858.79,1
24,TRANSFER,2691.89,15973.0,12634.11,23660.74,25974.13,1
24,PAYMENT,13315.4,43360.01,33952.15,7277.17,15644.13,0
24,TRANSFER,4529.67,13013.27,11015.88,14369.15,16671.65,0
24,PAYMENT,13087.27,16056.75,13742.3,6050.09,14944.67,0
24,PAYMENT,6808.52,7425.14,5185.05,48899.27,51706.15,0
24,CASH_OUT,3531.49,7555.8,6802.06,2616.31,3037.08,0
24,PAYMENT,1284.08,46697.45,33727.55,8770.05,8984.23,0
24,CASH_OUT,236.44,33157.44,28168.16,33735.46,33934.59,0
24,PAYMENT,3400.9,3517.37,2235.33,77157.65,78575.61,0
24,CASH_IN,378.53,7748.89,6175.76,4522.17,4850.67,0
24,PAYMENT,1835.97,56272.09,31052.63,7167.22,8266.95,0
24,TRANSFER,2586.69,10648.23,4464.24,50362.77,51681.85,0
24,PAYMENT,2690.99,6832.11,5551.49,30277.85,31713.16,0
24,PAYMENT,1700.61,9767.31,6898.97,4700.11,5838.09,0
24,PAYMENT,4777.74,7889.52,5657.59,48577.89,52362.84,0
24,PAYMENT,1006.13,3075.06,2736.78,26676.81,27464.76,0
24,CASH_OUT,21066.45,1828.33,1428.14,23399.96,40329.47,1
24,CASH_OUT,5187.39,7136.98,5219.32,39448.55,41120.49,0
24,TRANSFER,11447.27,11836.29,9140.81,33133.51,41413.63,1
24,CASH_IN,2686.38,11930.45,9727.85,17513.18,18312.22,0
24,TRANSFER,2415.89,8563.11,7131.84,5439.8,6654.65,0
24,CASH_OUT,25632.17,1756.06,1069.73,30465.34,42357.18,1
24,PAYMENT,1734.58,2984.36,2842.38,27692.72,28101.71,0
24,CASH_IN,5950.7,6020.33,5673.96,13912.29,19595.37,0
24,PAYMENT,2076.23,21752.59,16168.34,11025.7,11882.27,0
24,TRANSFER,5008.7,10471.13,6807.18,2600.73,4208.43,0
24,DEBIT,6920.73,14496.24,13320.71,14283.71,15289.88,0
24,TRANSFER,1393.08,98440.99,43150.94,12502.59,13556.67,0
24,TRANSFER,1110.85,2239.05,1984.24,11221.91,11483.91,0
24,CASH_OUT,12737.05,166210.06,149994.17,7388.63,10096.85,1
24,CASH_IN,727.37,14249.01,10072.41,14192.27,14334.47,0
24,CASH_OUT,6187.77,5841.6,4890.14,6687.01,12412.74,0
24,CASH_IN,881.84,1919.02,1618.02,13623.53,13960.16,0
24,TRANSFER,7932.08,24080.79,21196.8,25376.95,27167.56,0
24,PAYMENT,6830.34,18554.78,13005.47,3851.66,9026.54,0
24,CASH_IN,4299.08,952.45,796.36,5613.9,6806.75,0
24,CASH_OUT,2612.35,1993.98,1245.02,4500.34,6237.6,0
24,CASH_OUT,183.48,1740.51,1166.1,28380.05,28515.73,0
24,PAYMENT,2387.32,53040.71,40546.25,7300.24,8184.58,0
24,PAYMENT,1845.5,3524.63,2331.76,4333.37,6061.25,0
24,PAYMENT,1658.11,6258.2,3708.32,38003.69,39567.18,0
24,CASH_OUT,1534.99,18293.51,13405.34,7264.91,7539.33,0
24,CASH_OUT,18783.59,400.67,302.27,6041.96,9560.13,1
24,PAYMENT,15674.4,9433.72,5132.83,6190.04,8377.79,0
24,PAYMENT,874.0,69641.57,33518.97,36816.29,37473.2,0
24,PAYMENT,440.04,4262.92,3264.71,5877.06,6312.3,0
24,CASH_IN,1671.31,6022.41,1741.79,21263.45,22407.37,0
24,PAYMENT,3616.16,3477.85,2487.42,6348.87,7556.09,0
24,TRANSFER,1834.3,7053.08,4292.74,3347.04,4464.43,0
24,CASH_IN,4115.05,7219.35,2768.57,17821.03,21029.89,0
24,DEBIT,4299.0,9023.22,6420.48,11931.98,16225.72,0
24,DEBIT,2447.17,347.4,190.13,39104.71,41155.95,0
24,CASH_OUT,987.52,13987.87,11864.51,14333.31,15156.02,0
24,PAYMENT,5295.86,53925.03,49667.8,89724.46,93715.07,0
24,PAYMENT,16031.65,1976.63,1825.7,39006.19,50679.97,0
24,CASH_OUT,729.16,1051.06,896.37,18773.79,19233.13,0
24,CASH_OUT,2619.39,14860.82,14041.33,76244.57,77918.27,0
24,PAYMENT,1788.03,15366.71,10998.63,18850.58,20484.2,0
24,CASH_OUT,2140.38,13461.05,10227.25,2504.43,2821.29,0
24,CASH_OUT,645.14,22766.29,19844.55,11591.31,11994.26,0
24,PAYMENT,1568.27,40777.8,31774.37,31864.38,33214.52,0
24,TRANSFER,6746.84,2802.26,2073.9,2742.02,5611.44,0
24,TRANSFER,2575.32,26302.26,22019.21,8878.15,10764.14,0
24,CASH_IN,2406.47,7161.41,6450.38,3573.36,5325.88,0
24,CASH_IN,7943.34,153915.45,145548.65,1546.43,5169.87,0
24,CASH_OUT,3403.97,6072.42,4514.55,14825.89,17537.45,0
24,CASH_IN,8468.84,28352.94,21564.25,6360.89,9812.78,0
24,PAYMENT,5831.76,4478.09,2631.56,53561.96,58314.87,0
24,CASH_IN,1847.71,1757.21,1062.38,90658.56,92186.47,0
24,PAYMENT,4094.19,47682.19,32466.0,5536.64,8122.73,0
24,PAYMENT,8726.66,3794.02,3559.01,11035.48,19308.3,0
24,TRANSFER,6746.94,3952.17,3166.07,3208.03,6999.83,0
24,PAYMENT,21457.78,11719.15,10382.22,10313.41,16846.14,0
24,PAYMENT,2966.77,6970.52,5104.67,25998.46,27747.62,0
24,TRANSFER,2634.76,30715.41,22655.7,5655.44,7272.74,0
24,PAYMENT,2333.76,1270.9,757.12,21541.46,23041.86,0
24,TRANSFER,5249.3,7248.31,5579.17,8178.39,11419.72,0
24,CASH_OUT,2480.28,6260.73,4560.02,26960.66,29346.29,0
24,PAYMENT,2732.59,54514.42,50717.18,6452.09,8416.89,0
24,TRANSFER,9996.14,4200.61,3854.98,12761.91,13903.3,0
24,CASH_OUT,13194.6,13950.17,7923.99,1562.1,8275.41,1
24,DEBIT,436.41,12407.77,7783.74,11764.78,12103.59,0
24,CASH_OUT,11791.9,6222.52,3640.61,2714.31,9745.45,1
24,CASH_IN,573.11,19618.34,11754.76,18916.29,19072.54,0
24,CASH_OUT,3975.68,1636.22,1150.11,2120.84,3431.3,0
24,PAYMENT,15298.63,5567.84,2876.98,5462.32,20037.43,0
24,PAYMENT,14276.25,1358.86,1125.52,19666.08,23794.3,0
24,PAYMENT,14596.41,6016.98,4046.04,26878.06,34902.72,0
24,TRANSFER,15057.12,5402.66,4215.1,5207.94,7281.88,1
24,CASH_OUT,1325.01,9146.32,8082.12,20861.04,22079.38,0
24,CASH_IN,4786.74,9346.22,5882.97,18981.4,20642.75,0
24,PAYMENT,5530.31,11010.95,9717.22,10851.47,15928.1,0
24,CASH_OUT,7002.63,30876.91,21695.39,3519.9,9286.21,0
24,PAYMENT,896.2,843.79,724.09,9018.1,9286.34,0
24,TRANSFER,5070.49,976.81,847.29,84522.74,85090.12,1
24,TRANSFER,23993.37,2937.68,1907.7,11847.1,24806.63,1
24,TRANSFER,10450.73,8056.47,6705.66,40855.27,46042.86,1
24,PAYMENT,22849.51,5220.21,4250.38,11552.22,29570.82,0
24,PAYMENT,2346.07,2085.9,1505.77,3354.92,5315.8,0
24,TRANSFER,3307.54,59360.79,21298.1,6659.54,7834.58,0
24,PAYMENT,2398.95,6377.21,6280.76,4955.74,6599.29,0
24,PAYMENT,1707.26,8090.57,7105.33,7370.26,7593.23,0
24,TRANSFER,2178.75,24502.89,21703.17,63187.69,64192.43,0
24,CASH_OUT,413.46,44418.49,35028.34,6168.72,6528.52,0
24,CASH_IN,433.6,1862.28,982.47,32312.34,32477.8,0
24,TRANSFER,5643.89,15497.06,9620.91,70441.6,74786.32,1
24,CASH_OUT,764.08,7482.17,5679.05,7481.69,7637.61,0
24,TRANSFER,11202.77,9417.76,7864.02,80147.48,89914.95,1
24,PAYMENT,831.79,13086.39,8252.56,23804.29,24213.81,0
24,CASH_IN,12935.76,29718.99,14024.73,15974.47,19042.46,0
24,PAYMENT,2313.54,3108.17,2724.07,46256.93,46862.59,0
24,PAYMENT,361.84,2262.23,2103.33,3072.07,3231.7,0
24,CASH_IN,1197.46,1264.92,1158.89,3044.96,3356.72,0
24,CASH_OUT,257.86,6305.02,5232.81,3257.76,3463.45,0
24,CASH_IN,1052.78,40090.39,25751.51,14914.65,15778.8,0
24,PAYMENT,3313.7,18488.5,15203.76,14924.16,17183.91,0
24,CASH_OUT,3315.21,3953.44,3780.43,9234.0,11865.93,0
24,TRANSFER,9144.04,8181.49,7664.24,71430.94,77953.3,0
24,TRANSFER,1711.37,6409.87,2916.23,4227.3,4513.83,0
24,PAYMENT,1539.67,10907.26,8029.9,1454.46,2534.41,0
24,TRANSFER,3985.34,5896.04,3988.34,11313.76,13682.67,0
24,PAYMENT,4122.82,13550.29,9555.47,3403.86,7338.72,0
24,CASH_OUT,8304.13,9916.65,7079.31,32373.49,33731.36,0
24,TRANSFER,8132.51,3211.44,2622.46,82663.46,87123.92,0
24,CASH_OUT,2732.79,25917.39,12776.43,2527.79,3801.98,0
24,TRANSFER,5558.76,2888.73,2372.83,1639.81,6657.84,0
24,CASH_OUT,1681.57,16951.06,13879.0,25323.87,26499.86,0
24,CASH_OUT,987.01,1377.4,1172.84,18735.15,18996.91,0
24,CASH_IN,520.21,5694.02,4384.68,956.56,1172.99,0
24,PAYMENT,4910.29,2479.32,1951.28,6387.86,10902.0,0
24,TRANSFER,7956.71,10536.94,7914.4,6964.24,11132.71,0
24,PAYMENT,803.31,2705.74,2221.96,5263.67,5768.55,0
24,TRANSFER,2707.34,2716.35,2434.98,1985.09,3947.07,0
24,PAYMENT,5693.91,5297.53,2953.46,19808.47,22313.71,0
24,PAYMENT,6024.66,12659.49,9176.85,3183.69,8434.25,0
24,TRANSFER,3497.59,88141.04,82985.14,12021.96,13074.64,0
24,TRANSFER,6274.51,5306.0,4589.83,17761.91,23436.14,0
24,TRANSFER,356.41,2262.6,2018.26,12522.46,12863.49,0
24,CASH_OUT,14372.75,2812.23,2722.24,13678.02,18845.0,1
